,ME,R,measured_displacement,t,axis,dimension,filename,from,position,rsa_axis,to,true_displacement,displacement_error
265,0.05505047846169301,"[[0.9999983913847511, -0.0011316445433024597, -0.001391620831300856], [0.0011326861034941808, 0.9999990788402692, 0.0007478909034448363], [0.0013907732027357883, -0.000749465969952785, 0.9999987520245502]]",49.05730811876199,"[0.020860624234182567, 0.04905730811876199, 0.016879017713384743]",y,1,delta y at entrance corner.yaml,dy300,entrance corner,Lat-Med,dy350,50.0,-0.9426918812380123
266,0.0647777129574771,"[[0.9999984797822437, -0.0009411795410571652, -0.0014678604401884645], [0.0009416748877642284, 0.999999499904562, 0.00033680711227331803], [0.0014675427101545199, -0.0003381888475682782, 0.9999988659727054]]",80.89035602184579,"[0.01782046186461427, 0.08089035602184579, 0.02699363567380634]",y,1,delta y at entrance corner.yaml,dy300,entrance corner,Lat-Med,dy400,100.0,-19.10964397815421
267,0.11580458445999528,"[[0.9999990644501858, -0.0005325503034307944, -0.00125995592310378], [0.0005343560337129327, 0.9999988301038151, 0.001433267117357828], [0.0012591911622477036, -0.0014339390415145663, 0.9999981791265635]]",184.61348605596996,"[0.038972777596175706, 0.18461348605596994, 0.052278165401665834]",y,1,delta y at entrance corner.yaml,dy300,entrance corner,Lat-Med,dy450,150.0,34.61348605596996
268,0.052154057094441035,"[[0.9999984531325851, -0.0011740840177265894, -0.0013096790278868406], [0.001174950121053918, 0.999999091459433, 0.0006607363481620799], [0.0013089020780039059, -0.000662274133623037, 0.9999989240835825]]",200.3301238035878,"[0.02155832600717896, 0.2003301238035878, 0.008443149804035344]",y,1,delta y at entrance corner.yaml,dy300,entrance corner,Lat-Med,dy500,200.0,0.33012380358781
269,0.02329447000175191,"[[0.9999999789952732, 0.0001901974119956018, -7.638323312689544e-05], [-0.0001902287759612011, 0.9999998975215734, -0.00041081608647167], [7.630508914289277e-05, 0.0004108306081310531, 0.9999999126978688]]",31.824522321043354,"[-0.003030350945514167, 0.03182452232104335, 0.010124911813398231]",y,1,delta y at entrance corner.yaml,dy350,entrance corner,Lat-Med,dy400,50.0,-18.175477678956646
270,0.0799307934368625,"[[0.999999810439345, 0.0006013517242659566, 0.00013227765124229927], [-0.0006014419876642548, 0.9999995856157355, 0.0006834002434996058], [-0.0001318666325141883, -0.0006834796712874439, 0.9999997577333355]]",135.55787193370503,"[0.018112996416283927, 0.13555787193370503, 0.035397949842395145]",y,1,delta y at entrance corner.yaml,dy350,entrance corner,Lat-Med,dy450,100.0,35.55787193370503
271,0.008931575177475963,"[[0.9999999957213127, -4.284519190408349e-05, 8.198575883815518e-05], [4.2852320282365166e-05, 0.9999999953019696, -8.694676093738978e-05], [-8.198203320231068e-05, 8.695027384529621e-05, 0.9999999928592982]]",151.2733623227506,"[0.000695083439107895, 0.1512733623227506, -0.008435590832196535]",y,1,delta y at entrance corner.yaml,dy350,entrance corner,Lat-Med,dy500,150.0,1.273362322750586
272,0.07980305365140046,"[[0.9999998939472983, 0.0004105650962927771, 0.00020866646431914125], [-0.00041079310546900187, 0.9999993173910551, 0.0010938310877753401], [-0.0002082172330155334, -0.0010939166905164365, 0.9999993799957363]]",103.73115306796065,"[0.0211391529844361, 0.10373115306796064, 0.02527132441405552]",y,1,delta y at entrance corner.yaml,dy400,entrance corner,Lat-Med,dy450,50.0,53.73115306796065
273,0.021242982161456116,"[[0.9999999602628028, -0.00023324431565795699, 0.0001583397706046404], [0.0002331930029958395, 0.9999999203199347, 0.00032400794420943196], [-0.00015841533099909846, -0.00032397100760764725, 0.9999999349736827]]",119.44212349722861,"[0.0037327236198580415, 0.1194421234972286, -0.01855277537457718]",y,1,delta y at entrance corner.yaml,dy400,entrance corner,Lat-Med,dy500,100.0,19.442123497228607
274,0.08186267182231201,"[[0.9999997912428841, -0.0006442431611004885, -4.964813703099619e-05], [0.0006442047046310884, 0.9999994954782137, -0.0007707422506412995], [5.0144657406151204e-05, 0.0007707101061800114, 0.9999997017456783]]",15.70806224526879,"[-0.017388438959861623, 0.01570806224526879, -0.043820184015534176]",y,1,delta y at entrance corner.yaml,dy450,entrance corner,Lat-Med,dy500,50.0,-34.29193775473121
275,0.016894961691311126,"[[0.9999999514554447, -0.0002821402046133081, -0.00013223469082558156], [0.00028218545037141476, 0.9999999016116893, 0.00034226887493996424], [0.0001321381100047627, -0.00034230617302973844, 0.9999999326829992]]",60.60287900849712,"[-0.0014422332576162111, -0.011879686885166052, 0.06060287900849712]",z,2,delta z at entrance corner.yaml,dz0,entrance corner,Inf-Sup,dz50,50.0,10.60287900849712
276,0.0285016814875915,"[[0.9999999936739234, -6.880615110877796e-05, 8.898238997655877e-05], [6.876890612080166e-05, 0.9999999100637987, 0.00041850117300611014], [-8.90111774285148e-05, -0.0004184950511367286, 0.9999999084694468]]",113.22910447852864,"[0.02245245607187282, -0.007423595544318168, 0.11322910447852864]",z,2,delta z at entrance corner.yaml,dz0,entrance corner,Inf-Sup,dz100,100.0,13.22910447852864
277,0.06582097302266533,"[[0.9999999295515284, -0.00017525873209943446, -0.00033193570765808653], [0.00017543361571169662, 0.9999998457975563, 0.0005269040795497829], [0.00033184331193160084, -0.0005269622751113973, 0.9999998060953696]]",168.6526919945907,"[0.018003559329011, 0.001553952805362459, 0.1686526919945907]",z,2,delta z at entrance corner.yaml,dz0,entrance corner,Inf-Sup,dz150,150.0,18.652691994590697
278,0.02816933660692434,"[[0.9999997728650601, 0.0005958120566422194, -0.0003150838310968306], [-0.0005960509961758703, 0.9999995344826517, -0.0007587869859050788], [0.0003146315899851648, 0.0007589746195891677, 0.9999996624821876]]",123.17942461025056,"[-0.06326572750097219, 0.05939218389540964, 0.12317942461025057]",z,2,delta z at entrance corner.yaml,dz0,entrance corner,Inf-Sup,dz200,200.0,-76.82057538974944
279,0.0341858402101697,"[[0.9999999006901845, -0.0002504901047908692, -0.00036861135006528446], [0.0002504201099497258, 0.9999999506097338, -0.00018992182057221991], [0.00036865890539620295, 0.00018982949401665923, 0.9999999140276835]]",192.50482063284633,"[0.011778180815332866, 0.030764391589593338, 0.19250482063284632]",z,2,delta z at entrance corner.yaml,dz0,entrance corner,Inf-Sup,dz250,250.0,-57.49517936715367
280,0.06573877261295531,"[[0.9999987683677358, 0.0014987800235897843, -0.0004657482711575915], [-0.0014993692245512367, 0.9999980729200748, -0.0012672995166868259], [0.0004638479704236764, 0.0012679962844643273, 0.9999990885148259]]",272.2318717077822,"[-0.08434379067894532, -0.0011906483316619868, 0.2722318717077822]",z,2,delta z at entrance corner.yaml,dz0,entrance corner,Inf-Sup,dz300,300.0,-27.768128292217796
281,0.07083198838586001,"[[0.9999979145300688, -0.0020315844956196516, 0.00020880600866826814], [0.002031557712780349, 0.9999979281413599, 0.00012839877550953455], [-0.00020906642901352273, -0.00012797430627979001, 0.9999999699569015]]",363.81017284592843,"[-0.039535900286566034, -0.009711399998463655, 0.3638101728459284]",z,2,delta z at entrance corner.yaml,dz0,entrance corner,Inf-Sup,dz350,350.0,13.810172845928435
282,0.024232194393887983,"[[0.9999999685243425, 1.8765811346253976e-06, -0.00025089398535145665], [-1.8199028134505303e-06, 0.9999999744816968, 0.00022590549700870694], [0.000250894402878596, -0.00022590503329540152, 0.9999999430094558]]",388.6840360184952,"[-0.018699827904372666, -0.007389951823571195, 0.3886840360184952]",z,2,delta z at entrance corner.yaml,dz0,entrance corner,Inf-Sup,dz400,400.0,-11.315963981504808
283,0.01999000294581214,"[[0.9999999594402933, -0.00010526889699526563, -0.0002646466917728913], [0.00010534648805006923, 0.9999999514707287, 0.0002931904808493983], [0.0002646158150914322, -0.00029321834855722533, 0.9999999220007323]]",439.81109080146405,"[0.00601406150071325, -0.014228622998308947, 0.439811090801464]",z,2,delta z at entrance corner.yaml,dz0,entrance corner,Inf-Sup,dz450,450.0,-10.188909198535953
284,0.023640398062520242,"[[0.9999995172954255, 0.0009763393814861663, 0.00011031920995819047], [-0.0009764754985528653, 0.9999987536969902, 0.001240604718045064], [-0.00010910782122389025, -0.0012407118432046437, 0.9999992243645017]]",582.8669359111678,"[-0.09630668396606065, -0.06459922497185948, 0.5828669359111679]",z,2,delta z at entrance corner.yaml,dz0,entrance corner,Inf-Sup,dz500,500.0,82.86693591116784
285,0.02169479983034061,"[[0.9999999527234337, 0.00021344561233035627, 0.00022134610859321534], [-0.00021346248556733535, 0.9999999743129557, 7.620928131820452e-05], [-0.00022132983637104643, -7.625652680553374e-05, 0.9999999725990222]]",52.623619181793345,"[0.023864277561013326, 0.00447851523308884, 0.05262361918179335]",z,2,delta z at entrance corner.yaml,dz50,entrance corner,Inf-Sup,dz100,50.0,2.6236191817933445
286,0.07258693753029236,"[[0.9999999742909793, 0.00010708842976203641, -0.00019987523560025745], [-0.00010705149418398733, 0.9999999771954443, 0.00018479471889384935], [0.0001998950204186539, -0.0001847733172004205, 0.9999999629504007]]",108.04954128751783,"[0.019432748494007713, 0.013424138910737933, 0.10804954128751783]",z,2,delta z at entrance corner.yaml,dz50,entrance corner,Inf-Sup,dz150,100.0,8.049541287517826
287,0.033411661010691054,"[[0.9999995972489211, 0.00087864067115223, -0.0001830097471764914], [-0.0008788417005081398, 0.9999990073938477, -0.0011012940499668968], [0.0001820419237768909, 0.001101454443017092, 0.9999993768292302]]",62.56377168140302,"[-0.06183051809530379, 0.07120669251375085, 0.06256377168140302]",z,2,delta z at entrance corner.yaml,dz50,entrance corner,Inf-Sup,dz200,150.0,-87.43622831859699
288,0.04718070686189773,"[[0.9999999714973938, 3.219338518195026e-05, -0.00023657725468107275], [-3.231935855907569e-05, 0.9999998577003845, -0.0005324985161658617], [0.00023656007808645123, 0.0005325061470133324, 0.9999998302382519]]",131.8783890600323,"[0.013188526296600242, 0.04263078226090044, 0.1318783890600323]",z,2,delta z at entrance corner.yaml,dz50,entrance corner,Inf-Sup,dz250,200.0,-68.1216109399677
289,0.07156186815166685,"[[0.9999983581200833, 0.0017811286623575363, -0.00033367323272612807], [-0.001781663579377621, 0.9999971172056176, -0.0016097376632572078], [0.00033080512092395595, 0.0016103295137070816, 0.9999986487025017]]",211.617486529432,"[-0.08293880747089995, 0.010646601684986262, 0.211617486529432]",z,2,delta z at entrance corner.yaml,dz50,entrance corner,Inf-Sup,dz300,250.0,-38.382513470568
290,0.07390443166804243,"[[0.999998414155209, -0.0017478249977139692, 0.0003417526067682036], [0.0017478981344838788, 0.9999984495645929, -0.00021382357704244635], [-0.0003413783507096052, 0.0002144205866953973, 0.9999999187423134]]",303.2052979474084,"[-0.038094926683726264, 0.002158228307503634, 0.30320529794740836]",z,2,delta z at entrance corner.yaml,dz50,entrance corner,Inf-Sup,dz350,300.0,3.2052979474083827
291,0.03355723490272847,"[[0.9999999525597648, 0.00028425180949153767, -0.00011866498166883887], [-0.00028426563489522387, 0.9999999528095523, -0.00011650726173062975], [0.00011863185866874593, 0.00011654098857981754, 0.9999999861723402]]",328.0782555015723,"[-0.017255172475746653, 0.004471717128922136, 0.3280782555015723]",z,2,delta z at entrance corner.yaml,dz50,entrance corner,Inf-Sup,dz400,350.0,-21.9217444984277
292,0.029692093755412673,"[[0.9999999755388036, 0.0001771654291980133, -0.00013241904238832714], [-0.00017717194108794523, 0.9999999830963896, -4.916627421999302e-05], [0.00013241032958537176, 4.918973395683054e-05, 0.9999999900239369]]",379.20617133603685,"[0.007447253737374078, -0.0023602572563622254, 0.37920617133603685]",z,2,delta z at entrance corner.yaml,dz50,entrance corner,Inf-Sup,dz450,400.0,-20.793828663963154
293,0.03346371226111433,"[[0.9999991781455158, 0.0012588573341452095, 0.00024287137587025322], [-0.001259074981136643, 0.9999988040913967, 0.000898079043990023], [-0.00024174053202681063, -0.000898384099173137, 0.9999995672336692]]",522.2732975309583,"[-0.09487310738937337, -0.052659805813902935, 0.5222732975309583]",z,2,delta z at entrance corner.yaml,dz50,entrance corner,Inf-Sup,dz500,450.0,72.2732975309583
294,0.07805728961928415,"[[0.9999999060657998, -0.0001061359537286881, -0.0004202422532207248], [0.00010618148169698641, 0.9999999884965025, 0.00010831660661210012], [0.0004202307520999429, -0.00010836121838208957, 0.9999999058319764]]",55.42732590907918,"[-0.004410716571874626, 0.008921930539037656, 0.05542732590907918]",z,2,delta z at entrance corner.yaml,dz100,entrance corner,Inf-Sup,dz150,50.0,5.42732590907918
295,0.04361760600149809,"[[0.9999996975856486, 0.0006646020364707273, -0.00040389694767401944], [-0.0006650771516052904, 0.9999990857781279, -0.0011773339758920874], [0.0004031141198643365, 0.0011776022424805613, 0.999999225375683]]",9.938479081944672,"[-0.08564942002476526, 0.06662893033043411, 0.009938479081944672]",z,2,delta z at entrance corner.yaml,dz100,entrance corner,Inf-Sup,dz200,100.0,-90.06152091805532
296,0.05946762467741558,"[[0.9999998791083344, -0.00018123768698863576, -0.0004570954136351729], [0.0001809588884297846, 0.9999997976362246, -0.0006099027710588049], [0.00045720585850266736, 0.0006098199818489173, 0.999999709541154]]",79.16958549116009,"[-0.010727984647346032, 0.03818281284076315, 0.07916958549116009]",z,2,delta z at entrance corner.yaml,dz100,entrance corner,Inf-Sup,dz250,150.0,-70.83041450883991
297,0.07858555862348973,"[[0.9999986177763205, 0.001567775450556437, -0.0005536475274269955], [-0.0015687069429621131, 0.999997348180822, -0.0016860574873668731], [0.0005510026997168024, 0.001686923667578771, 0.9999984253410426]]",158.98477683158364,"[-0.10683620933649861, 0.006098900038239226, 0.15898477683158366]",z,2,delta z at entrance corner.yaml,dz100,entrance corner,Inf-Sup,dz300,200.0,-41.015223168416355
298,0.07988663824555056,"[[0.9999980685424464, -0.00196171434898408, 0.00012078158019946029], [0.001961749364877623, 0.9999980335789938, -0.0002904781854112819], [-0.0001202115074675953, 0.00029071456755328824, 0.9999999505171159]]",250.5776101238289,"[-0.06196265233170096, -0.0023365399836247545, 0.2505776101238289]",z,2,delta z at entrance corner.yaml,dz100,entrance corner,Inf-Sup,dz350,250.0,0.5776101238288902
299,0.04407415056902215,"[[0.9999999399014479, 7.061776959468166e-05, -0.0003394263287775635], [-7.068320892844522e-05, 0.9999999789187605, -0.00019278579484165363], [0.0003394127075195392, 0.0001928097749973013, 0.9999999238117]]",275.4483686005338,"[-0.041115199584128605, -3.403915797102273e-05, 0.2754483686005338]",z,2,delta z at entrance corner.yaml,dz100,entrance corner,Inf-Sup,dz400,300.0,-24.551631399466203
300,0.04239942792916977,"[[0.9999999368824483, -3.680649960727356e-05, -0.00035338418460418826], [3.676217177017711e-05, 0.9999999914562017, -0.00012544376640286566], [0.0003533887987305117, 0.00012543076731541097, 0.9999999296917373]]",326.58101095317704,"[-0.016386694309490836, -0.006867000187524144, 0.32658101095317704]",z,2,delta z at entrance corner.yaml,dz100,entrance corner,Inf-Sup,dz450,350.0,-23.418989046822958
301,0.04798391431367296,"[[0.9999994524826366, 0.0010462051857723308, 2.2116432852986913e-05], [-0.0010462230056180776, 0.9999991151236564, 0.0008216868793054561], [-2.1256760208541643e-05, -0.0008217095681387992, 0.9999996621707112]]",469.6214118608952,"[-0.11877700877357103, -0.05710572012964325, 0.4696214118608952]",z,2,delta z at entrance corner.yaml,dz100,entrance corner,Inf-Sup,dz500,400.0,69.6214118608952
302,0.05662378168345807,"[[0.9999997024568982, 0.0007712317771278462, 1.696059475853101e-05], [-0.0007712093322908111, 0.9999988760131894, -0.0012857715676930464], [-1.7952203586399085e-05, 0.0012857581049513756, 0.9999991732515654]]",-45.4805984259841,"[-0.08117657554013899, 0.05765011415423006, -0.0454805984259841]",z,2,delta z at entrance corner.yaml,dz150,entrance corner,Inf-Sup,dz200,50.0,-95.4805984259841
303,0.07618867986808506,"[[0.9999999966442925, -7.358831522665295e-05, -3.6002438926582856e-05], [7.356246433089669e-05, 0.9999997398861191, -0.0007175069749709489], [3.6055229691921766e-05, 0.0007175043241345152, 0.9999997419437496]]",23.86233089888532,"[-0.006228967230488333, 0.029159753187932288, 0.02386233089888532]",z,2,delta z at entrance corner.yaml,dz150,entrance corner,Inf-Sup,dz250,100.0,-76.13766910111468
304,0.07694934041288358,"[[0.9999985850790054, 0.0016769594424048575, -0.0001328420672962545], [-0.0016771957701330869, 0.9999969746916983, -0.0017993392673276475], [0.00012982424643333206, 0.0017995595235584818, 0.9999983723642679]]",103.57058867128085,"[-0.10222156680671905, -0.002904199319473843, 0.10357058867128084]",z,2,delta z at entrance corner.yaml,dz150,entrance corner,Inf-Sup,dz300,150.0,-46.429411328719155
305,0.10349481011615543,"[[0.9999981282053431, -0.0018572728028565513, 0.0005423315835658356], [0.0018574881906259686, 0.9999981960951547, -0.00039691820134726645], [-0.0005415934198706358, 0.00039792483290979286, 0.9999997741661723]]",195.15475470806464,"[-0.057520409139339056, -0.0112665516545535, 0.19515475470806465]",z,2,delta z at entrance corner.yaml,dz150,entrance corner,Inf-Sup,dz350,200.0,-4.845245291935356
306,0.06721917543521568,"[[0.9999999809607522, 0.00017744523154077712, 8.118919634727576e-05], [-0.00017742076146579636, 0.9999999388689753, -0.00030130369781406597], [-8.124265628886901e-05, 0.0003012892874287253, 0.999999951312197]]",220.0266701958051,"[-0.03666279713114509, -0.008971289040583691, 0.2200266701958051]",z,2,delta z at entrance corner.yaml,dz150,entrance corner,Inf-Sup,dz400,250.0,-29.97332980419489
307,0.07013669130808313,"[[0.9999999952220676, 7.058952309866409e-05, 6.762383547623472e-05], [-7.05736900298743e-05, 0.9999999701063462, -0.00023410822677180656], [-6.764035904237792e-05, 0.0002341034531894314, 0.9999999703101767]]",271.1571122143519,"[-0.011989442788731708, -0.015787673652545617, 0.2711571122143519]",z,2,delta z at entrance corner.yaml,dz150,entrance corner,Inf-Sup,dz450,300.0,-28.842887785648088
308,0.0727930643165037,"[[0.9999992385293878, 0.001151880920334613, 0.0004428442056399767], [-0.0011521966295840154, 0.9999990818084868, 0.0007133197819939369], [-0.0004420221395761378, -0.0007138294824236718, 0.9999996475318873]]",414.202012667561,"[-0.1142504109274053, -0.06599220525632785, 0.414202012667561]",z,2,delta z at entrance corner.yaml,dz150,entrance corner,Inf-Sup,dz500,350.0,64.20201266756101
309,0.040035140916385784,"[[0.9999996409976992, -0.0008457108617867195, -5.270303877373417e-05], [0.0008457406214840214, 0.9999994814880423, 0.0005672269799939194], [5.2223301428375015e-05, -0.0005672713494585208, 0.9999998377379581]]",69.19605080508161,"[0.07484655156717272, -0.028578556385468804, 0.06919605080508161]",z,2,delta z at entrance corner.yaml,dz200,entrance corner,Inf-Sup,dz250,50.0,19.19605080508161
310,0.06936482788358414,"[[0.9999995818615054, 0.0009019705036454299, -0.00015075153199853848], [-0.0009020470180143721, 0.9999994639924182, -0.0005082578616445843], [0.00015029301759512918, 0.0005083936340922379, 0.9999998594739513]]",149.0752120574277,"[-0.02087897318013379, -0.06060257636504623, 0.14907521205742771]",z,2,delta z at entrance corner.yaml,dz200,entrance corner,Inf-Sup,dz300,100.0,49.075212057427706
311,0.0713690271700754,"[[0.999996407070777, -0.002629210687711563, 0.0005225865442642464], [0.0026287459650535115, 0.9999961505852779, 0.0008879804486840838], [-0.0005249192202981312, -0.0008866035109635549, 0.9999994691968724]]",240.53916175765673,"[0.02361640296619583, -0.06902594434704669, 0.24053916175765672]",z,2,delta z at entrance corner.yaml,dz200,entrance corner,Inf-Sup,dz350,150.0,90.53916175765673
312,0.030467309120698758,"[[0.9999998214611804, -0.0005941440811014218, 6.379982238817491e-05], [0.0005940810031183895, 0.9999993392140584, 0.0009841947009115058], [-6.438453368585146e-05, -0.000984156622932096, 0.9999995136450681]]",265.4318356980586,"[0.04447529220889277, -0.06671351705722373, 0.2654318356980586]",z,2,delta z at entrance corner.yaml,dz200,entrance corner,Inf-Sup,dz400,200.0,65.43183569805859
313,0.03111437955478994,"[[0.9999997525475984, -0.0007017185762158274, 4.9957807731420475e-05], [0.0007016656640393747, 0.9999992011202403, 0.001051391543658581], [-5.0695548797884966e-05, -0.001051356229810887, 0.9999994460398661]]",316.5369442298811,"[0.06918027137528376, -0.07355106956977607, 0.3165369442298811]",z,2,delta z at entrance corner.yaml,dz200,entrance corner,Inf-Sup,dz450,250.0,66.5369442298811
314,0.033847868807190325,"[[0.9999998372963816, 0.0003803302613943241, 0.00042515420848136034], [-0.0003811792273324985, 0.9999979302519386, 0.0019985480318537334], [-0.0004243932202240169, -0.001998709766635477, 0.9999979125226528]]",459.5326504664895,"[-0.03310995581015521, -0.12368471990707518, 0.4595326504664895]",z,2,delta z at entrance corner.yaml,dz200,entrance corner,Inf-Sup,dz500,300.0,159.53265046648949
315,0.07305297802491655,"[[0.9999984637103758, 0.00175011097533155, -9.842998856048296e-05], [-0.0017502159209334856, 0.9999978890389419, -0.0010764115801636077], [9.654594105822874e-05, 0.0010765822002167344, 0.9999994158246536]]",79.80799563715787,"[-0.09591398006838452, -0.03211270252305098, 0.07980799563715787]",z,2,delta z at entrance corner.yaml,dz250,entrance corner,Inf-Sup,dz300,50.0,29.807995637157873
316,0.07855280893248427,"[[0.9999982422736499, -0.0017839051807517717, 0.0005771758107544775], [0.0017837208679053701, 0.9999983580667665, 0.0003196930345295485], [-0.0005777451651309376, -0.00031866295205887156, 0.9999997823322001]]",171.30006026107887,"[-0.05127666155790681, -0.040424298435760474, 0.17130006026107886]",z,2,delta z at entrance corner.yaml,dz250,entrance corner,Inf-Sup,dz350,100.0,71.30006026107887
317,0.030156290930608513,"[[0.9999999613578062, 0.00025202846764990313, 0.00011732875882494668], [-0.00025207726261474616, 0.9999998816782506, 0.0004160535285621031], [-0.00011722388760889028, -0.0004160830883977156, 0.9999999065667078]]",196.17437426537217,"[-0.03040309131317542, -0.038132447831385106, 0.19617437426537215]",z,2,delta z at entrance corner.yaml,dz250,entrance corner,Inf-Sup,dz400,150.0,46.174374265372165
318,0.028895389679520437,"[[0.9999999841479285, 0.00014458845481211534, 0.00010391497323092594], [-0.0001446386572403236, 0.9999998727670043, 0.0004832655948016458], [-0.00010384508538348416, -0.00048328061726409996, 0.9999998778280146]]",247.29863277525916,"[-0.005722209405813523, -0.04495017883931497, 0.24729863277525915]",z,2,delta z at entrance corner.yaml,dz250,entrance corner,Inf-Sup,dz450,200.0,47.298632775259165
319,0.029169153852752577,"[[0.9999991306478493, 0.0012280030899694233, 0.00048032484461107245], [-0.0012286883683949898, 0.9999982241200037, 0.001429014252006516], [-0.0004785691576949542, -0.001429603179239647, 0.9999988636025098]]",390.2136682354873,"[-0.1081351072640676, -0.09502186046360957, 0.3902136682354873]",z,2,delta z at entrance corner.yaml,dz250,entrance corner,Inf-Sup,dz500,250.0,140.21366823548732
320,0.09957947265872327,"[[0.9999935307331176, -0.0035345812644378563, 0.0006672534733704594], [0.0035336465592244, 0.9999927810575926, 0.0013968445495291708], [-0.000672185917080622, -0.0013944776750284991, 0.9999988017983352]]",91.53820252771743,"[0.04485417273563793, -0.008440244618967155, 0.09153820252771742]",z,2,delta z at entrance corner.yaml,dz300,entrance corner,Inf-Sup,dz350,50.0,41.53820252771743
321,0.06794937808516312,"[[0.999998853559776, -0.0014992009271240585, 0.00021278090654111546], [0.0014988815464239639, 0.9999977617181317, 0.0014932892675079358], [-0.0002150191709317833, -0.0014929686221668477, 0.9999988624050783]]",116.426496667529,"[0.06566030283237416, -0.00613018013165702, 0.116426496667529]",z,2,delta z at entrance corner.yaml,dz300,entrance corner,Inf-Sup,dz400,100.0,16.426496667528994
322,0.06643520534184583,"[[0.9999986900452478, -0.0016063171814478102, 0.00019913036199488342], [0.0016060046030841348, 0.9999974934734123, 0.0015600628535146852], [-0.00020163581863534677, -0.0015597410056245264, 0.9999987632747314]]",167.53555771764994,"[0.09028526348904464, -0.012940184173438793, 0.16753555771764994]",z,2,delta z at entrance corner.yaml,dz300,entrance corner,Inf-Sup,dz450,150.0,17.535557717649937
323,0.07093340080819427,"[[0.9999996985916358, -0.0005240859642433147, 0.0005728442536901957], [0.00052264769822848, 0.9999967183372827, 0.002508017952197807], [-0.0005741567908158909, -0.0025077178005295606, 0.9999966908422312]]",310.63437474141966,"[-0.011978801949723568, -0.06291209472780883, 0.31063437474141964]",z,2,delta z at entrance corner.yaml,dz300,entrance corner,Inf-Sup,dz500,200.0,110.63437474141966
324,0.07612655589052444,"[[0.9999978263977777, 0.002033505977845208, -0.0004604922983858091], [-0.00203346138808671, 0.9999979277837274, 9.727813328692521e-05], [0.00046068915981179283, -9.634152853551629e-05, 0.9999998892418975]]",24.878205015141937,"[0.02088922893780623, 0.00227385783539089, 0.024878205015141937]",z,2,delta z at entrance corner.yaml,dz350,entrance corner,Inf-Sup,dz400,50.0,-25.121794984858063
325,0.07494572973491617,"[[0.9999980316106295, 0.001926728928935864, -0.00047380428623045555], [-0.001926650893833458, 0.9999981303773589, 0.00016510033291493737], [0.0004741215039832464, -0.0001641871524814438, 0.9999998741256814]]",75.99797070494066,"[0.04551398134777933, -0.004525420118576623, 0.07599797070494066]",z,2,delta z at entrance corner.yaml,dz350,entrance corner,Inf-Sup,dz450,100.0,-24.002029295059344
326,0.07422185379456105,"[[0.9999954699935122, 0.0030084309772049735, -9.662044363427128e-05], [-0.0030083217442240045, 0.9999948573205035, 0.00111145527541215], [9.996368322684423e-05, -0.0011111595751308262, 0.9999993776656367]]",219.08125891341157,"[-0.056675228409779226, -0.054457078561912134, 0.21908125891341157]",z,2,delta z at entrance corner.yaml,dz350,entrance corner,Inf-Sup,dz500,150.0,69.08125891341157
327,0.008804053061165926,"[[0.9999999941767426, -0.00010705153268861272, -1.3655886900922873e-05], [0.00010705245053993718, 0.9999999920099611, 6.722982590693411e-05], [1.3648689735901822e-05, -6.723128741121558e-05, 0.9999999976468336]]",51.12361670876047,"[0.024627610309914463, -0.006796012605308633, 0.05112361670876047]",z,2,delta z at entrance corner.yaml,dz400,entrance corner,Inf-Sup,dz450,50.0,1.1236167087604727
328,0.013143251267939526,"[[0.9999994600097578, 0.0009742928058570228, 0.00036157118385512653], [-0.0009746592377860588, 0.9999990102570575, 0.001014654757068297], [-0.0003605822551619501, -0.001015006617859299, 0.9999994198708331]]",194.1924189143143,"[-0.07753155826596622, -0.0567267437803553, 0.1941924189143143]",z,2,delta z at entrance corner.yaml,dz400,entrance corner,Inf-Sup,dz500,100.0,94.19241891431429
329,0.011599512495051081,"[[0.9999993450315581, 0.0010812486813820145, 0.0003752835502790535], [-0.0010816037882672295, 0.9999989663522207, 0.0009473266253050899], [-0.00037425886670389445, -0.0009477319129454567, 0.9999994808671259]]",143.06143359410686,"[-0.10213224503214186, -0.049904070807057464, 0.14306143359410686]",z,2,delta z at entrance corner.yaml,dz450,entrance corner,Inf-Sup,dz500,50.0,93.06143359410686
